Labels,2809_LIFETIME_AAN155_1E-6_EPL375_100KHz_5micro_9182ch_30min_slit2_emi620_Ba_2min O2,
Type,Time Scan,
Comment,,
Start,0.00,
Stop,4999.39000,
Step,0.61035156,
Fixed/Offset, ,
XAxis,Time(ns),
YAxis,Counts,

2433.471700,5.00000000E+0,
2434.082000,1.10000000E+1,
2434.692400,1.40000000E+1,
2435.302700,2.10000000E+1,
2435.913100,1.60000000E+1,
2436.523400,1.60000000E+1,
2437.133800,8.00000000E+0,
2437.744100,1.10000000E+1,
2438.354500,1.50000000E+1,
2438.964800,2.00000000E+1,
2439.575200,9.00000000E+0,
2440.185500,1.10000000E+1,
2440.795900,8.00000000E+0,
2441.406300,1.90000000E+1,
2442.016600,1.50000000E+1,
2442.627000,1.30000000E+1,
2443.237300,2.20000000E+1,
2443.847700,1.50000000E+1,
2444.458000,1.60000000E+1,
2445.068400,2.00000000E+1,
2445.678700,1.90000000E+1,
2446.289100,1.40000000E+1,
2446.899400,1.60000000E+1,
2447.51000,1.50000000E+1,
2448.12000,1.20000000E+1,
2448.73000,1.80000000E+1,
2449.340800,1.10000000E+1,
2449.951200,1.60000000E+1,
2450.561500,1.00000000E+1,
2451.171900,1.20000000E+1,
2451.782200,1.50000000E+1,
2452.392600,1.60000000E+1,
2453.002900,1.70000000E+1,
2453.613300,1.50000000E+1,
2454.223600,1.30000000E+1,
2454.834000,1.00000000E+1,
2455.444300,1.50000000E+1,
2456.054700,1.40000000E+1,
2456.665000,9.00000000E+0,
2457.275400,1.00000000E+1,
2457.885700,1.80000000E+1,
2458.496100,1.90000000E+1,
2459.106400,1.40000000E+1,
2459.716800,1.20000000E+1,
2460.327100,2.30000000E+1,
2460.937500,1.80000000E+1,
2461.547900,1.70000000E+1,
2462.158200,1.20000000E+1,
2462.768600,1.20000000E+1,
2463.378900,1.30000000E+1,
2463.989300,1.80000000E+1,
2464.6000,1.40000000E+1,
2465.21000,1.10000000E+1,
2465.82000,1.60000000E+1,
2466.430700,1.40000000E+1,
2467.041000,1.10000000E+1,
2467.651400,1.20000000E+1,
2468.261700,1.50000000E+1,
2468.872100,1.10000000E+1,
2469.482400,9.00000000E+0,
2470.092800,1.20000000E+1,
2470.703100,1.60000000E+1,
2471.313500,1.70000000E+1,
2471.923800,1.20000000E+1,
2472.534200,1.00000000E+1,
2473.144500,2.30000000E+1,
2473.754900,1.60000000E+1,
2474.365200,1.80000000E+1,
2474.975600,1.60000000E+1,
2475.585900,1.40000000E+1,
2476.196300,1.70000000E+1,
2476.806600,1.70000000E+1,
2477.417000,1.00000000E+1,
2478.027300,1.20000000E+1,
2478.637700,1.40000000E+1,
2479.248000,1.50000000E+1,
2479.858400,8.00000000E+0,
2480.468800,1.10000000E+1,
2481.079100,9.00000000E+0,
2481.689500,1.10000000E+1,
2482.3000,6.00000000E+0,
2482.91000,1.80000000E+1,
2483.520500,1.50000000E+1,
2484.130900,1.40000000E+1,
2484.741200,1.70000000E+1,
2485.351600,1.80000000E+1,
2485.961900,2.30000000E+1,
2486.572300,1.50000000E+1,
2487.182600,1.90000000E+1,
2487.793000,1.40000000E+1,
2488.403300,1.10000000E+1,
2489.013700,1.40000000E+1,
2489.624000,9.00000000E+0,
2490.234400,1.40000000E+1,
2490.844700,1.20000000E+1,
2491.455100,8.00000000E+0,
2492.065400,1.00000000E+1,
2492.675800,1.50000000E+1,
2493.286100,6.00000000E+0,
2493.896500,1.30000000E+1,
2494.506800,1.30000000E+1,
2495.117200,1.70000000E+1,
2495.727500,1.60000000E+1,
2496.337900,2.10000000E+1,
2496.948200,9.00000000E+0,
2497.558600,1.30000000E+1,
2498.168900,1.50000000E+1,
2498.779300,1.90000000E+1,
2499.39000,1.20000000E+1,
2500.00,1.30000000E+1,
2500.61000,1.70000000E+1,
2501.220700,1.30000000E+1,
2501.831100,1.00000000E+1,
2502.441400,1.50000000E+1,
2503.051800,1.10000000E+1,
2503.662100,1.20000000E+1,
2504.272500,1.30000000E+1,
2504.882800,7.00000000E+0,
2505.493200,8.00000000E+0,
2506.103500,1.60000000E+1,
2506.713900,1.20000000E+1,
2507.324200,1.40000000E+1,
2507.934600,1.20000000E+1,
2508.544900,1.00000000E+1,
2509.155300,9.00000000E+0,
2509.765600,9.00000000E+0,
2510.376000,1.10000000E+1,
2510.986300,1.70000000E+1,
2511.596700,1.50000000E+1,
2512.207000,1.20000000E+1,
2512.817400,1.30000000E+1,
2513.427700,1.30000000E+1,
2514.038100,1.50000000E+1,
2514.648400,1.40000000E+1,
2515.258800,1.10000000E+1,
2515.869100,1.70000000E+1,
2516.479500,1.40000000E+1,
2517.09000,1.40000000E+1,
2517.7000,1.40000000E+1,
2518.310500,1.40000000E+1,
2518.920900,1.20000000E+1,
2519.531300,1.50000000E+1,
2520.141600,7.00000000E+0,
2520.752000,1.10000000E+1,
2521.362300,6.00000000E+0,
2521.972700,1.20000000E+1,
2522.583000,8.00000000E+0,
2523.193400,1.90000000E+1,
2523.803700,9.00000000E+0,
2524.414100,1.10000000E+1,
2525.024400,1.20000000E+1,
2525.634800,1.40000000E+1,
2526.245100,1.30000000E+1,
2526.855500,8.00000000E+0,
2527.465800,1.40000000E+1,
2528.076200,1.10000000E+1,
2528.686500,1.00000000E+1,
2529.296900,1.20000000E+1,
2529.907200,1.20000000E+1,
2530.517600,1.30000000E+1,
2531.127900,5.00000000E+0,
2531.738300,2.00000000E+1,
2532.348600,7.00000000E+0,
2532.959000,1.30000000E+1,
2533.569300,1.70000000E+1,
2534.18000,1.20000000E+1,
2534.79000,1.60000000E+1,
2535.4000,1.70000000E+1,
2536.010700,1.00000000E+1,
2536.621100,2.00000000E+1,
2537.231400,1.00000000E+1,
2537.841800,8.00000000E+0,
2538.452100,1.10000000E+1,
2539.062500,1.50000000E+1,
2539.672900,1.30000000E+1,
2540.283200,1.50000000E+1,
2540.893600,1.00000000E+1,
2541.503900,9.00000000E+0,
2542.114300,1.10000000E+1,
2542.724600,1.20000000E+1,
2543.335000,8.00000000E+0,
2543.945300,9.00000000E+0,
2544.555700,1.20000000E+1,
2545.166000,1.70000000E+1,
2545.776400,1.40000000E+1,
2546.386700,1.00000000E+1,
2546.997100,1.20000000E+1,
2547.607400,1.60000000E+1,
2548.217800,1.50000000E+1,
2548.828100,9.00000000E+0,
2549.438500,1.80000000E+1,
2550.048800,1.50000000E+1,
2550.659200,1.00000000E+1,
2551.27000,1.30000000E+1,
2551.88000,5.00000000E+0,
2552.49000,1.60000000E+1,
2553.100600,1.60000000E+1,
2553.710900,1.30000000E+1,
2554.321300,1.20000000E+1,
2554.931600,1.60000000E+1,
2555.542000,7.00000000E+0,
2556.152300,5.00000000E+0,
2556.762700,1.50000000E+1,
2557.373000,7.00000000E+0,
2557.983400,7.00000000E+0,
2558.593800,1.30000000E+1,
2559.204100,1.50000000E+1,
2559.814500,1.10000000E+1,
2560.424800,1.30000000E+1,
2561.035200,1.50000000E+1,
2561.645500,3.00000000E+0,
2562.255900,1.40000000E+1,
2562.866200,8.00000000E+0,
2563.476600,1.20000000E+1,
2564.086900,7.00000000E+0,
2564.697300,1.00000000E+1,
2565.307600,9.00000000E+0,
2565.918000,8.00000000E+0,
2566.528300,1.60000000E+1,
2567.138700,9.00000000E+0,
2567.749000,1.30000000E+1,
2568.359400,1.30000000E+1,
2568.97000,9.00000000E+0,
2569.58000,1.00000000E+1,
2570.19000,1.40000000E+1,
2570.800800,1.10000000E+1,
2571.411100,1.50000000E+1,
2572.021500,8.00000000E+0,
2572.631800,1.30000000E+1,
2573.242200,1.10000000E+1,
2573.852500,1.00000000E+1,
2574.462900,1.30000000E+1,
2575.073200,1.40000000E+1,
2575.683600,1.70000000E+1,
2576.293900,1.20000000E+1,
2576.904300,1.20000000E+1,
2577.514600,7.00000000E+0,
2578.125000,1.80000000E+1,
2578.735400,8.00000000E+0,
2579.345700,7.00000000E+0,
2579.956100,1.10000000E+1,
2580.566400,1.40000000E+1,
2581.176800,1.70000000E+1,
2581.787100,1.50000000E+1,
2582.397500,1.70000000E+1,
2583.007800,1.70000000E+1,
2583.618200,1.70000000E+1,
2584.228500,1.60000000E+1,
2584.838900,1.10000000E+1,
2585.449200,1.70000000E+1,
2586.06000,1.00000000E+1,
2586.67000,1.40000000E+1,
2587.28000,1.10000000E+1,
2587.890600,1.00000000E+1,
2588.501000,1.10000000E+1,
2589.111300,1.50000000E+1,
2589.721700,9.00000000E+0,
2590.332000,1.00000000E+1,
2590.942400,9.00000000E+0,
2591.552700,1.50000000E+1,
2592.163100,1.50000000E+1,
2592.773400,7.00000000E+0,
2593.383800,9.00000000E+0,
2593.994100,1.20000000E+1,
2594.604500,1.80000000E+1,
2595.214800,1.00000000E+1,
2595.825200,1.30000000E+1,
2596.435500,1.40000000E+1,
2597.045900,1.40000000E+1,
2597.656300,1.30000000E+1,
2598.266600,1.20000000E+1,
2598.877000,1.50000000E+1,
2599.487300,1.10000000E+1,
2600.097700,1.30000000E+1,
2600.708000,1.70000000E+1,
2601.318400,7.00000000E+0,
2601.928700,1.30000000E+1,
2602.539100,1.50000000E+1,
2603.149400,1.60000000E+1,
2603.76000,1.70000000E+1,
2604.37000,1.30000000E+1,
2604.98000,1.60000000E+1,
2605.590800,1.10000000E+1,
2606.201200,1.40000000E+1,
2606.811500,1.00000000E+1,
2607.421900,1.50000000E+1,
2608.032200,1.10000000E+1,
2608.642600,1.20000000E+1,
2609.252900,1.40000000E+1,
2609.863300,1.20000000E+1,
2610.473600,1.20000000E+1,
2611.084000,1.10000000E+1,
2611.694300,1.40000000E+1,
2612.304700,8.00000000E+0,
2612.915000,1.00000000E+1,
2613.525400,1.50000000E+1,
2614.135700,6.00000000E+0,
2614.746100,1.10000000E+1,
2615.356400,1.30000000E+1,
2615.966800,1.50000000E+1,
2616.577100,1.40000000E+1,
2617.187500,1.40000000E+1,
2617.797900,1.10000000E+1,
2618.408200,1.20000000E+1,
2619.018600,9.00000000E+0,
2619.628900,1.30000000E+1,
2620.239300,1.20000000E+1,
2620.85000,8.00000000E+0,
2621.46000,1.30000000E+1,
2622.07000,1.00000000E+1,
2622.680700,9.00000000E+0,
2623.291000,6.00000000E+0,
2623.901400,1.00000000E+1,
2624.511700,1.00000000E+1,
2625.122100,1.20000000E+1,
2625.732400,9.00000000E+0,
2626.342800,1.30000000E+1,
2626.953100,9.00000000E+0,
2627.563500,1.50000000E+1,
2628.173800,1.60000000E+1,
2628.784200,1.40000000E+1,
2629.394500,1.00000000E+1,
2630.004900,8.00000000E+0,
2630.615200,1.30000000E+1,
2631.225600,9.00000000E+0,
2631.835900,1.60000000E+1,
2632.446300,1.90000000E+1,
2633.056600,1.70000000E+1,
2633.667000,7.00000000E+0,
2634.277300,1.80000000E+1,
2634.887700,4.00000000E+0,
2635.498000,1.30000000E+1,
2636.108400,1.30000000E+1,
2636.718800,9.00000000E+0,
2637.329100,1.20000000E+1,
2637.939500,1.10000000E+1,
2638.55000,1.20000000E+1,
2639.16000,7.00000000E+0,
2639.770500,1.40000000E+1,
2640.380900,7.00000000E+0,
2640.991200,7.00000000E+0,
2641.601600,1.00000000E+1,
2642.211900,1.10000000E+1,
2642.822300,7.00000000E+0,
2643.432600,1.30000000E+1,
2644.043000,9.00000000E+0,
2644.653300,1.10000000E+1,
2645.263700,1.40000000E+1,
2645.874000,1.00000000E+1,
2646.484400,1.30000000E+1,
2647.094700,1.00000000E+1,
2647.705100,1.20000000E+1,
2648.315400,1.40000000E+1,
2648.925800,1.20000000E+1,
2649.536100,1.40000000E+1,
2650.146500,1.70000000E+1,
2650.756800,1.20000000E+1,
2651.367200,1.10000000E+1,
2651.977500,7.00000000E+0,
2652.587900,1.40000000E+1,
2653.198200,1.30000000E+1,
2653.808600,9.00000000E+0,
2654.418900,1.80000000E+1,
2655.029300,7.00000000E+0,
2655.64000,1.10000000E+1,
2656.25000,1.70000000E+1,
2656.86000,6.00000000E+0,
2657.470700,8.00000000E+0,
2658.081100,1.90000000E+1,
2658.691400,1.00000000E+1,
2659.301800,9.00000000E+0,
2659.912100,1.10000000E+1,
2660.522500,8.00000000E+0,
2661.132800,9.00000000E+0,
2661.743200,1.20000000E+1,
2662.353500,1.00000000E+1,
2662.963900,1.30000000E+1,
2663.574200,1.00000000E+1,
2664.184600,9.00000000E+0,
2664.794900,7.00000000E+0,
2665.405300,1.00000000E+1,
2666.015600,1.50000000E+1,
2666.626000,2.00000000E+1,
2667.236300,9.00000000E+0,
2667.846700,9.00000000E+0,
2668.457000,5.00000000E+0,
2669.067400,1.20000000E+1,
2669.677700,1.30000000E+1,
2670.288100,1.40000000E+1,
2670.898400,9.00000000E+0,
2671.508800,1.80000000E+1,
2672.119100,1.10000000E+1,
2672.729500,8.00000000E+0,
2673.34000,1.10000000E+1,
2673.95000,1.40000000E+1,
2674.560500,1.30000000E+1,
2675.170900,1.20000000E+1,
2675.781300,1.10000000E+1,
2676.391600,6.00000000E+0,
2677.002000,9.00000000E+0,
2677.612300,1.40000000E+1,
2678.222700,4.00000000E+0,
2678.833000,8.00000000E+0,
2679.443400,1.00000000E+1,
2680.053700,1.40000000E+1,
2680.664100,1.40000000E+1,
2681.274400,1.00000000E+1,
2681.884800,1.20000000E+1,
2682.495100,1.20000000E+1,
2683.105500,4.00000000E+0,
2683.715800,7.00000000E+0,
2684.326200,1.10000000E+1,
2684.936500,1.00000000E+1,
2685.546900,6.00000000E+0,
2686.157200,1.10000000E+1,
2686.767600,9.00000000E+0,
2687.377900,1.40000000E+1,
2687.988300,1.20000000E+1,
2688.598600,6.00000000E+0,
2689.209000,1.10000000E+1,
2689.819300,1.10000000E+1,
2690.43000,2.00000000E+0,
2691.04000,7.00000000E+0,
2691.65000,1.40000000E+1,
2692.260700,1.20000000E+1,
2692.871100,8.00000000E+0,
2693.481400,1.00000000E+1,
2694.091800,8.00000000E+0,
2694.702100,1.70000000E+1,
2695.312500,7.00000000E+0,
2695.922900,1.10000000E+1,
2696.533200,1.50000000E+1,
2697.143600,8.00000000E+0,
2697.753900,1.10000000E+1,
2698.364300,1.00000000E+1,
2698.974600,1.80000000E+1,
2699.585000,1.00000000E+1,
2700.195300,1.80000000E+1,
2700.805700,1.30000000E+1,
2701.416000,7.00000000E+0,
2702.026400,8.00000000E+0,
2702.636700,1.10000000E+1,
2703.247100,1.10000000E+1,
2703.857400,1.00000000E+1,
2704.467800,8.00000000E+0,
2705.078100,1.40000000E+1,
2705.688500,1.30000000E+1,
2706.298800,7.00000000E+0,
2706.909200,1.00000000E+1,
2707.52000,1.80000000E+1,
2708.13000,7.00000000E+0,
2708.74000,5.00000000E+0,
2709.350600,1.10000000E+1,
2709.960900,9.00000000E+0,
2710.571300,9.00000000E+0,
2711.181600,8.00000000E+0,
2711.792000,1.20000000E+1,
2712.402300,6.00000000E+0,
2713.012700,1.70000000E+1,
2713.623000,6.00000000E+0,
2714.233400,1.00000000E+1,
2714.843800,1.10000000E+1,
2715.454100,1.10000000E+1,
2716.064500,9.00000000E+0,
2716.674800,7.00000000E+0,
2717.285200,1.50000000E+1,
2717.895500,1.10000000E+1,
2718.505900,4.00000000E+0,
2719.116200,7.00000000E+0,
2719.726600,1.00000000E+1,
2720.336900,1.60000000E+1,
2720.947300,1.00000000E+1,
2721.557600,1.30000000E+1,
2722.168000,1.40000000E+1,
2722.778300,5.00000000E+0,
2723.388700,1.70000000E+1,
2723.999000,1.40000000E+1,
2724.609400,1.00000000E+1,
2725.22000,1.70000000E+1,
2725.83000,1.60000000E+1,
2726.44000,1.10000000E+1,
2727.050800,1.20000000E+1,
2727.661100,1.10000000E+1,
2728.271500,1.10000000E+1,
2728.881800,6.00000000E+0,
2729.492200,1.50000000E+1,
2730.102500,8.00000000E+0,
2730.712900,1.10000000E+1,
2731.323200,1.50000000E+1,
2731.933600,8.00000000E+0,
2732.543900,7.00000000E+0,
2733.154300,8.00000000E+0,
2733.764600,1.10000000E+1,
2734.375000,1.30000000E+1,
2734.985400,8.00000000E+0,
2735.595700,9.00000000E+0,
2736.206100,1.50000000E+1,
2736.816400,1.10000000E+1,
2737.426800,9.00000000E+0,
2738.037100,6.00000000E+0,
2738.647500,1.50000000E+1,
2739.257800,1.20000000E+1,
2739.868200,1.00000000E+1,
2740.478500,6.00000000E+0,
2741.088900,1.20000000E+1,
2741.699200,1.20000000E+1,
2742.31000,1.30000000E+1,
2742.92000,1.10000000E+1,
2743.53000,1.20000000E+1,
2744.140600,1.60000000E+1,
2744.751000,8.00000000E+0,
2745.361300,1.20000000E+1,
2745.971700,1.30000000E+1,
2746.582000,6.00000000E+0,
2747.192400,1.00000000E+1,
2747.802700,1.30000000E+1,
2748.413100,1.50000000E+1,
2749.023400,1.10000000E+1,
2749.633800,1.50000000E+1,
2750.244100,7.00000000E+0,
2750.854500,9.00000000E+0,
2751.464800,1.00000000E+1,
2752.075200,1.50000000E+1,
2752.685500,1.30000000E+1,
2753.295900,4.00000000E+0,
2753.906300,9.00000000E+0,
2754.516600,1.10000000E+1,
2755.127000,1.20000000E+1,
2755.737300,1.70000000E+1,
2756.347700,8.00000000E+0,
2756.958000,1.10000000E+1,
2757.568400,3.00000000E+0,
2758.178700,6.00000000E+0,
2758.789100,1.30000000E+1,
2759.399400,8.00000000E+0,
2760.01000,3.00000000E+0,
2760.62000,1.40000000E+1,
2761.23000,9.00000000E+0,
2761.840800,1.20000000E+1,
2762.451200,1.00000000E+1,
2763.061500,9.00000000E+0,
2763.671900,8.00000000E+0,
2764.282200,9.00000000E+0,
2764.892600,8.00000000E+0,
2765.502900,1.10000000E+1,
2766.113300,1.10000000E+1,
2766.723600,6.00000000E+0,
2767.334000,1.30000000E+1,
2767.944300,1.40000000E+1,
2768.554700,1.30000000E+1,
2769.165000,6.00000000E+0,
2769.775400,6.00000000E+0,
2770.385700,1.30000000E+1,
2770.996100,1.10000000E+1,
2771.606400,9.00000000E+0,
2772.216800,1.90000000E+1,
2772.827100,1.30000000E+1,
2773.437500,5.00000000E+0,
2774.047900,1.00000000E+1,
2774.658200,8.00000000E+0,
2775.268600,1.10000000E+1,
2775.878900,8.00000000E+0,
2776.489300,4.00000000E+0,
2777.1000,5.00000000E+0,
2777.71000,1.50000000E+1,
2778.32000,1.00000000E+1,
2778.930700,1.10000000E+1,
2779.541000,9.00000000E+0,
2780.151400,1.30000000E+1,
2780.761700,8.00000000E+0,
2781.372100,9.00000000E+0,
2781.982400,1.20000000E+1,
2782.592800,1.20000000E+1,
2783.203100,6.00000000E+0,
2783.813500,1.20000000E+1,
2784.423800,5.00000000E+0,
2785.034200,1.10000000E+1,
2785.644500,1.10000000E+1,
2786.254900,9.00000000E+0,
2786.865200,7.00000000E+0,
2787.475600,3.00000000E+0,
2788.085900,7.00000000E+0,
2788.696300,8.00000000E+0,
2789.306600,1.00000000E+1,
2789.917000,1.50000000E+1,
2790.527300,1.10000000E+1,
2791.137700,1.20000000E+1,
2791.748000,5.00000000E+0,
2792.358400,1.60000000E+1,
2792.968800,1.30000000E+1,
2793.579100,1.40000000E+1,
2794.189500,8.00000000E+0,
2794.8000,1.50000000E+1,
2795.41000,5.00000000E+0,
2796.020500,8.00000000E+0,
2796.630900,8.00000000E+0,
2797.241200,7.00000000E+0,
2797.851600,1.00000000E+1,
2798.461900,1.30000000E+1,
2799.072300,1.20000000E+1,
2799.682600,1.10000000E+1,
2800.293000,5.00000000E+0,
2800.903300,5.00000000E+0,
2801.513700,1.20000000E+1,
2802.124000,1.20000000E+1,
2802.734400,6.00000000E+0,
2803.344700,1.00000000E+1,
2803.955100,1.00000000E+1,
2804.565400,9.00000000E+0,
2805.175800,1.00000000E+1,
2805.786100,1.30000000E+1,
2806.396500,1.00000000E+1,
2807.006800,1.00000000E+1,
2807.617200,1.00000000E+1,
2808.227500,8.00000000E+0,
2808.837900,4.00000000E+0,
2809.448200,8.00000000E+0,
2810.058600,1.10000000E+1,
2810.668900,1.10000000E+1,
2811.279300,8.00000000E+0,
2811.89000,9.00000000E+0,
2812.5000,1.10000000E+1,
2813.11000,7.00000000E+0,
2813.720700,1.70000000E+1,
2814.331100,1.80000000E+1,
2814.941400,8.00000000E+0,
2815.551800,1.00000000E+1,
2816.162100,1.40000000E+1,
2816.772500,1.30000000E+1,
2817.382800,1.10000000E+1,
2817.993200,1.20000000E+1,
2818.603500,1.60000000E+1,
2819.213900,1.40000000E+1,
2819.824200,1.10000000E+1,
2820.434600,8.00000000E+0,
2821.044900,9.00000000E+0,
2821.655300,1.00000000E+1,
2822.265600,8.00000000E+0,
2822.876000,9.00000000E+0,
2823.486300,9.00000000E+0,
2824.096700,8.00000000E+0,
2824.707000,9.00000000E+0,
2825.317400,1.00000000E+1,
2825.927700,1.00000000E+1,
2826.538100,6.00000000E+0,
2827.148400,9.00000000E+0,
2827.758800,1.30000000E+1,
2828.369100,7.00000000E+0,
2828.979500,1.40000000E+1,
2829.59000,6.00000000E+0,
2830.2000,1.20000000E+1,
2830.810500,1.70000000E+1,
2831.420900,4.00000000E+0,
2832.031300,9.00000000E+0,
2832.641600,1.20000000E+1,
2833.252000,7.00000000E+0,
2833.862300,1.00000000E+1,
2834.472700,1.40000000E+1,
2835.083000,1.00000000E+1,
2835.693400,8.00000000E+0,
2836.303700,1.30000000E+1,
2836.914100,1.00000000E+1,
2837.524400,1.00000000E+1,
2838.134800,8.00000000E+0,
2838.745100,7.00000000E+0,
2839.355500,1.00000000E+1,
2839.965800,9.00000000E+0,
2840.576200,7.00000000E+0,
2841.186500,1.00000000E+1,
2841.796900,1.20000000E+1,
2842.407200,7.00000000E+0,
2843.017600,1.00000000E+1,
2843.627900,1.30000000E+1,
2844.238300,1.20000000E+1,
2844.848600,1.20000000E+1,
2845.459000,7.00000000E+0,
2846.069300,1.10000000E+1,
2846.68000,1.30000000E+1,
2847.29000,1.20000000E+1,
2847.9000,9.00000000E+0,
2848.510700,1.10000000E+1,
2849.121100,8.00000000E+0,
2849.731400,8.00000000E+0,
2850.341800,1.20000000E+1,
2850.952100,1.10000000E+1,
2851.562500,1.10000000E+1,
2852.172900,8.00000000E+0,
2852.783200,1.10000000E+1,
2853.393600,1.20000000E+1,
2854.003900,9.00000000E+0,
2854.614300,6.00000000E+0,
2855.224600,6.00000000E+0,
2855.835000,1.10000000E+1,
2856.445300,9.00000000E+0,
2857.055700,1.00000000E+1,
2857.666000,1.20000000E+1,
2858.276400,6.00000000E+0,
2858.886700,1.00000000E+1,
2859.497100,1.10000000E+1,
2860.107400,8.00000000E+0,
2860.717800,9.00000000E+0,
2861.328100,1.20000000E+1,
2861.938500,9.00000000E+0,
2862.548800,6.00000000E+0,
2863.159200,1.30000000E+1,
2863.77000,1.20000000E+1,
2864.38000,1.10000000E+1,
2864.99000,7.00000000E+0,
2865.600600,7.00000000E+0,
2866.210900,9.00000000E+0,
2866.821300,8.00000000E+0,
2867.431600,1.00000000E+1,
2868.042000,1.10000000E+1,
2868.652300,1.60000000E+1,
2869.262700,1.20000000E+1,
2869.873000,8.00000000E+0,
2870.483400,9.00000000E+0,
2871.093800,1.00000000E+1,
2871.704100,9.00000000E+0,
2872.314500,3.00000000E+0,
2872.924800,1.00000000E+1,
2873.535200,1.20000000E+1,
2874.145500,8.00000000E+0,
2874.755900,1.00000000E+1,
2875.366200,7.00000000E+0,
2875.976600,4.00000000E+0,
2876.586900,3.00000000E+0,
2877.197300,8.00000000E+0,
2877.807600,7.00000000E+0,
2878.418000,4.00000000E+0,
2879.028300,1.60000000E+1,
2879.638700,7.00000000E+0,
2880.249000,1.50000000E+1,
2880.859400,5.00000000E+0,
2881.47000,8.00000000E+0,
2882.08000,1.00000000E+1,
2882.69000,1.40000000E+1,
2883.300800,1.00000000E+1,
2883.911100,1.00000000E+1,
2884.521500,1.20000000E+1,
2885.131800,1.00000000E+1,
2885.742200,1.00000000E+1,
2886.352500,1.30000000E+1,
2886.962900,7.00000000E+0,
2887.573200,1.20000000E+1,
2888.183600,1.10000000E+1,
2888.793900,1.30000000E+1,
2889.404300,5.00000000E+0,
2890.014600,1.00000000E+1,
2890.625000,6.00000000E+0,
2891.235400,4.00000000E+0,
2891.845700,1.50000000E+1,
2892.456100,6.00000000E+0,
2893.066400,7.00000000E+0,
2893.676800,5.00000000E+0,
2894.287100,1.10000000E+1,
2894.897500,9.00000000E+0,
2895.507800,1.10000000E+1,
2896.118200,1.10000000E+1,
2896.728500,1.10000000E+1,
2897.338900,9.00000000E+0,
2897.949200,1.20000000E+1,
2898.56000,1.40000000E+1,
2899.17000,1.50000000E+1,
2899.78000,1.20000000E+1,
2900.390600,1.10000000E+1,
2901.001000,1.30000000E+1,
2901.611300,1.00000000E+1,
2902.221700,1.00000000E+1,
2902.832000,9.00000000E+0,
2903.442400,4.00000000E+0,
2904.052700,1.20000000E+1,
2904.663100,8.00000000E+0,
2905.273400,1.00000000E+0,
2905.883800,1.10000000E+1,
2906.494100,1.00000000E+1,
2907.104500,1.30000000E+1,
2907.714800,5.00000000E+0,
2908.325200,1.00000000E+1,
2908.935500,9.00000000E+0,
2909.545900,1.10000000E+1,
2910.156300,6.00000000E+0,
2910.766600,1.00000000E+1,
2911.377000,9.00000000E+0,
2911.987300,1.40000000E+1,
2912.597700,5.00000000E+0,
2913.208000,8.00000000E+0,
2913.818400,1.20000000E+1,
2914.428700,9.00000000E+0,
2915.039100,1.40000000E+1,
2915.649400,1.40000000E+1,
2916.26000,9.00000000E+0,
2916.87000,7.00000000E+0,
2917.48000,6.00000000E+0,
2918.090800,5.00000000E+0,
2918.701200,1.20000000E+1,
2919.311500,7.00000000E+0,
2919.921900,7.00000000E+0,
2920.532200,1.00000000E+1,
2921.142600,6.00000000E+0,
2921.752900,9.00000000E+0,
2922.363300,1.10000000E+1,
2922.973600,8.00000000E+0,
2923.584000,1.20000000E+1,
2924.194300,9.00000000E+0,
2924.804700,1.00000000E+1,
2925.415000,1.10000000E+1,
2926.025400,7.00000000E+0,
2926.635700,8.00000000E+0,
2927.246100,8.00000000E+0,
2927.856400,5.00000000E+0,
2928.466800,5.00000000E+0,
2929.077100,8.00000000E+0,
2929.687500,1.10000000E+1,
2930.297900,1.10000000E+1,
2930.908200,1.20000000E+1,
2931.518600,1.20000000E+1,
2932.128900,1.40000000E+1,
2932.739300,9.00000000E+0,
2933.35000,2.00000000E+1,
2933.96000,1.30000000E+1,
2934.57000,7.00000000E+0,
2935.180700,1.10000000E+1,
2935.791000,1.20000000E+1,
2936.401400,9.00000000E+0,
2937.011700,1.40000000E+1,
2937.622100,1.20000000E+1,
2938.232400,9.00000000E+0,
2938.842800,6.00000000E+0,
2939.453100,8.00000000E+0,
2940.063500,1.00000000E+1,
2940.673800,1.30000000E+1,
2941.284200,6.00000000E+0,
2941.894500,1.30000000E+1,
2942.504900,5.00000000E+0,
2943.115200,1.20000000E+1,
2943.725600,5.00000000E+0,
2944.335900,1.00000000E+1,
2944.946300,7.00000000E+0,
2945.556600,9.00000000E+0,
2946.167000,9.00000000E+0,
2946.777300,1.20000000E+1,
2947.387700,6.00000000E+0,
2947.998000,6.00000000E+0,
2948.608400,1.20000000E+1,
2949.218800,9.00000000E+0,
2949.829100,1.30000000E+1,
2950.439500,1.30000000E+1,
2951.05000,6.00000000E+0,
2951.66000,1.30000000E+1,
2952.270500,1.00000000E+1,
2952.880900,1.00000000E+1,
2953.491200,8.00000000E+0,
2954.101600,6.00000000E+0,
2954.711900,1.20000000E+1,
2955.322300,8.00000000E+0,
2955.932600,7.00000000E+0,
2956.543000,1.30000000E+1,
2957.153300,6.00000000E+0,
2957.763700,8.00000000E+0,
2958.374000,9.00000000E+0,
2958.984400,9.00000000E+0,
2959.594700,5.00000000E+0,
2960.205100,5.00000000E+0,
2960.815400,6.00000000E+0,
2961.425800,1.00000000E+1,
