Labels,AAN_274_1e-5_lifetime_ex375_em620,
Type,Time Scan,
Comment,,
Start,0.00,
Stop,9998.779300,
Step,1.2207031,
Fixed/Offset, ,
XAxis,Time(ns),
YAxis,Counts,

4799.804700,2.00000000E+0,
4801.025400,0.00000000E+0,
4802.246100,2.00000000E+0,
4803.466800,1.00000000E+0,
4804.687500,2.00000000E+0,
4805.908200,0.00000000E+0,
4807.128900,2.00000000E+0,
4808.35000,0.00000000E+0,
4809.57000,2.00000000E+0,
4810.791000,6.00000000E+0,
4812.011700,0.00000000E+0,
4813.232400,2.00000000E+0,
4814.453100,0.00000000E+0,
4815.673800,4.00000000E+0,
4816.894500,5.00000000E+0,
4818.115200,0.00000000E+0,
4819.335900,4.00000000E+0,
4820.556600,1.00000000E+0,
4821.777300,1.00000000E+0,
4822.998000,1.00000000E+0,
4824.218800,0.00000000E+0,
4825.439500,2.00000000E+0,
4826.66000,0.00000000E+0,
4827.880900,3.00000000E+0,
4829.101600,2.00000000E+0,
4830.322300,3.00000000E+0,
4831.543000,2.00000000E+0,
4832.763700,2.00000000E+0,
4833.984400,3.00000000E+0,
4835.205100,1.00000000E+0,
4836.425800,0.00000000E+0,
4837.646500,5.00000000E+0,
4838.867200,4.00000000E+0,
4840.087900,3.00000000E+0,
4841.308600,2.00000000E+0,
4842.529300,3.00000000E+0,
4843.75000,1.00000000E+0,
4844.970700,2.00000000E+0,
4846.191400,0.00000000E+0,
4847.412100,2.00000000E+0,
4848.632800,2.00000000E+0,
4849.853500,0.00000000E+0,
4851.074200,3.00000000E+0,
4852.294900,1.00000000E+0,
4853.515600,3.00000000E+0,
4854.736300,1.00000000E+0,
4855.957000,3.00000000E+0,
4857.177700,2.00000000E+0,
4858.398400,2.00000000E+0,
4859.619100,5.00000000E+0,
4860.84000,1.00000000E+0,
4862.060500,1.00000000E+0,
4863.281300,4.00000000E+0,
4864.502000,5.00000000E+0,
4865.722700,4.00000000E+0,
4866.943400,0.00000000E+0,
4868.164100,1.00000000E+0,
4869.384800,3.00000000E+0,
4870.605500,0.00000000E+0,
4871.826200,1.00000000E+0,
4873.046900,2.00000000E+0,
4874.267600,2.00000000E+0,
4875.488300,3.00000000E+0,
4876.709000,2.00000000E+0,
4877.93000,3.00000000E+0,
4879.15000,4.00000000E+0,
4880.371100,4.00000000E+0,
4881.591800,1.00000000E+0,
4882.812500,1.00000000E+0,
4884.033200,0.00000000E+0,
4885.253900,3.00000000E+0,
4886.474600,0.00000000E+0,
4887.695300,2.00000000E+0,
4888.916000,1.00000000E+0,
4890.136700,2.00000000E+0,
4891.357400,1.00000000E+0,
4892.578100,2.00000000E+0,
4893.798800,2.00000000E+0,
4895.02000,1.00000000E+0,
4896.24000,0.00000000E+0,
4897.460900,1.00000000E+0,
4898.681600,4.00000000E+0,
4899.902300,3.00000000E+0,
4901.123000,2.00000000E+0,
4902.343800,4.00000000E+0,
4903.564500,1.00000000E+0,
4904.785200,4.00000000E+0,
4906.005900,2.00000000E+0,
4907.226600,4.00000000E+0,
4908.447300,0.00000000E+0,
4909.668000,2.00000000E+0,
4910.888700,1.00000000E+0,
4912.109400,2.00000000E+0,
4913.33000,1.00000000E+0,
4914.550800,3.00000000E+0,
4915.771500,3.00000000E+0,
4916.992200,4.00000000E+0,
4918.212900,1.00000000E+0,
4919.433600,0.00000000E+0,
4920.654300,1.00000000E+0,
4921.875000,3.00000000E+0,
4923.095700,4.00000000E+0,
4924.316400,4.00000000E+0,
4925.537100,3.00000000E+0,
4926.757800,2.00000000E+0,
4927.978500,1.00000000E+0,
4929.199200,1.00000000E+0,
4930.42000,1.00000000E+0,
4931.640600,1.00000000E+0,
4932.861300,1.00000000E+0,
4934.082000,2.00000000E+0,
4935.302700,2.00000000E+0,
4936.523400,0.00000000E+0,
4937.744100,2.00000000E+0,
4938.964800,0.00000000E+0,
4940.185500,4.00000000E+0,
4941.406300,1.00000000E+0,
4942.627000,1.00000000E+0,
4943.847700,3.00000000E+0,
4945.068400,0.00000000E+0,
4946.289100,4.00000000E+0,
4947.51000,1.00000000E+0,
4948.73000,0.00000000E+0,
4949.951200,0.00000000E+0,
4951.171900,1.00000000E+0,
4952.392600,0.00000000E+0,
4953.613300,3.00000000E+0,
4954.834000,0.00000000E+0,
4956.054700,4.00000000E+0,
4957.275400,3.00000000E+0,
4958.496100,0.00000000E+0,
4959.716800,2.00000000E+0,
4960.937500,3.00000000E+0,
4962.158200,4.00000000E+0,
4963.378900,3.00000000E+0,
4964.6000,0.00000000E+0,
4965.82000,3.00000000E+0,
4967.041000,2.00000000E+0,
4968.261700,2.00000000E+0,
4969.482400,3.00000000E+0,
4970.703100,2.00000000E+0,
4971.923800,2.00000000E+0,
4973.144500,2.00000000E+0,
4974.365200,1.00000000E+0,
4975.585900,1.00000000E+0,
4976.806600,2.00000000E+0,
4978.027300,3.00000000E+0,
4979.248000,1.00000000E+0,
4980.468800,3.00000000E+0,
4981.689500,1.00000000E+0,
4982.91000,1.00000000E+0,
4984.130900,1.00000000E+0,
4985.351600,3.00000000E+0,
4986.572300,2.00000000E+0,
4987.793000,3.00000000E+0,
4989.013700,4.00000000E+0,
4990.234400,1.00000000E+0,
4991.455100,1.00000000E+0,
4992.675800,2.00000000E+0,
4993.896500,3.00000000E+0,
4995.117200,2.00000000E+0,
4996.337900,2.00000000E+0,
4997.558600,2.00000000E+0,
4998.779300,3.00000000E+0,
5000.00,1.00000000E+0,
5001.220700,0.00000000E+0,
5002.441400,1.00000000E+0,
5003.662100,3.00000000E+0,
5004.882800,1.00000000E+0,
5006.103500,3.00000000E+0,
5007.324200,2.00000000E+0,
5008.544900,5.00000000E+0,
5009.765600,3.00000000E+0,
5010.986300,1.00000000E+0,
5012.207000,5.00000000E+0,
5013.427700,2.00000000E+0,
5014.648400,2.00000000E+0,
5015.869100,2.00000000E+0,
5017.09000,1.00000000E+0,
5018.310500,1.00000000E+0,
5019.531300,0.00000000E+0,
5020.752000,2.00000000E+0,
5021.972700,2.00000000E+0,
5023.193400,2.00000000E+0,
5024.414100,2.00000000E+0,
5025.634800,3.00000000E+0,
5026.855500,1.00000000E+0,
5028.076200,3.00000000E+0,
5029.296900,1.00000000E+0,
5030.517600,2.00000000E+0,
5031.738300,3.00000000E+0,
5032.959000,2.00000000E+0,
5034.18000,4.00000000E+0,
5035.4000,1.00000000E+0,
5036.621100,1.00000000E+0,
5037.841800,2.00000000E+0,
5039.062500,1.00000000E+0,
5040.283200,4.00000000E+0,
5041.503900,2.00000000E+0,
5042.724600,2.00000000E+0,
5043.945300,5.00000000E+0,
5045.166000,5.00000000E+0,
5046.386700,0.00000000E+0,
5047.607400,3.00000000E+0,
5048.828100,2.00000000E+0,
5050.048800,3.00000000E+0,
5051.27000,2.00000000E+0,
5052.49000,3.00000000E+0,
5053.710900,1.00000000E+0,
5054.931600,1.00000000E+0,
5056.152300,1.00000000E+0,
5057.373000,1.00000000E+0,
5058.593800,4.00000000E+0,
5059.814500,1.00000000E+0,
5061.035200,4.00000000E+0,
5062.255900,2.00000000E+0,
5063.476600,1.00000000E+0,
5064.697300,0.00000000E+0,
5065.918000,3.00000000E+0,
5067.138700,2.00000000E+0,
5068.359400,1.00000000E+0,
5069.58000,1.00000000E+0,
5070.800800,3.00000000E+0,
5072.021500,1.00000000E+0,
5073.242200,0.00000000E+0,
5074.462900,0.00000000E+0,
5075.683600,2.00000000E+0,
5076.904300,2.00000000E+0,
5078.125000,1.00000000E+0,
5079.345700,1.00000000E+0,
5080.566400,5.00000000E+0,
5081.787100,4.00000000E+0,
5083.007800,2.00000000E+0,
5084.228500,2.00000000E+0,
5085.449200,3.00000000E+0,
5086.67000,4.00000000E+0,
5087.890600,0.00000000E+0,
5089.111300,2.00000000E+0,
5090.332000,3.00000000E+0,
5091.552700,1.00000000E+0,
5092.773400,1.00000000E+0,
5093.994100,0.00000000E+0,
5095.214800,1.00000000E+0,
5096.435500,1.00000000E+0,
5097.656300,1.00000000E+0,
5098.877000,1.00000000E+0,
5100.097700,0.00000000E+0,
5101.318400,5.00000000E+0,
5102.539100,2.00000000E+0,
5103.76000,1.00000000E+0,
5104.98000,2.00000000E+0,
5106.201200,1.00000000E+0,
5107.421900,4.00000000E+0,
5108.642600,2.00000000E+0,
5109.863300,3.00000000E+0,
5111.084000,1.00000000E+0,
5112.304700,0.00000000E+0,
5113.525400,3.00000000E+0,
5114.746100,2.00000000E+0,
5115.966800,4.00000000E+0,
5117.187500,1.00000000E+0,
5118.408200,1.00000000E+0,
5119.628900,1.00000000E+0,
5120.85000,4.00000000E+0,
5122.07000,3.00000000E+0,
5123.291000,5.00000000E+0,
5124.511700,1.00000000E+0,
5125.732400,2.00000000E+0,
5126.953100,2.00000000E+0,
5128.173800,1.00000000E+0,
5129.394500,2.00000000E+0,
5130.615200,2.00000000E+0,
5131.835900,4.00000000E+0,
5133.056600,0.00000000E+0,
5134.277300,1.00000000E+0,
5135.498000,1.00000000E+0,
5136.718800,2.00000000E+0,
5137.939500,2.00000000E+0,
5139.16000,2.00000000E+0,
5140.380900,3.00000000E+0,
5141.601600,4.00000000E+0,
5142.822300,3.00000000E+0,
5144.043000,1.00000000E+0,
5145.263700,3.00000000E+0,
5146.484400,2.00000000E+0,
5147.705100,5.00000000E+0,
5148.925800,2.00000000E+0,
5150.146500,2.00000000E+0,
5151.367200,5.00000000E+0,
5152.587900,2.00000000E+0,
5153.808600,5.00000000E+0,
5155.029300,1.00000000E+0,
5156.25000,2.00000000E+0,
5157.470700,0.00000000E+0,
5158.691400,5.00000000E+0,
5159.912100,1.00000000E+0,
5161.132800,0.00000000E+0,
5162.353500,1.00000000E+0,
5163.574200,4.00000000E+0,
5164.794900,2.00000000E+0,
5166.015600,2.00000000E+0,
5167.236300,2.00000000E+0,
5168.457000,1.00000000E+0,
5169.677700,3.00000000E+0,
5170.898400,0.00000000E+0,
5172.119100,0.00000000E+0,
5173.34000,0.00000000E+0,
5174.560500,1.00000000E+0,
5175.781300,3.00000000E+0,
5177.002000,5.00000000E+0,
5178.222700,0.00000000E+0,
5179.443400,4.00000000E+0,
5180.664100,1.00000000E+0,
5181.884800,0.00000000E+0,
5183.105500,2.00000000E+0,
5184.326200,2.00000000E+0,
5185.546900,1.00000000E+0,
5186.767600,1.00000000E+0,
5187.988300,1.00000000E+0,
5189.209000,2.00000000E+0,
5190.43000,0.00000000E+0,
5191.65000,0.00000000E+0,
5192.871100,2.00000000E+0,
5194.091800,3.00000000E+0,
5195.312500,0.00000000E+0,
5196.533200,2.00000000E+0,
5197.753900,1.00000000E+0,
5198.974600,2.00000000E+0,
5200.195300,1.00000000E+0,
5201.416000,4.00000000E+0,
5202.636700,5.00000000E+0,
5203.857400,0.00000000E+0,
5205.078100,3.00000000E+0,
5206.298800,2.00000000E+0,
5207.52000,1.00000000E+0,
5208.74000,1.00000000E+0,
5209.960900,1.00000000E+0,
5211.181600,3.00000000E+0,
5212.402300,3.00000000E+0,
5213.623000,1.00000000E+0,
5214.843800,4.00000000E+0,
5216.064500,3.00000000E+0,
5217.285200,2.00000000E+0,
5218.505900,2.00000000E+0,
5219.726600,6.00000000E+0,
5220.947300,3.00000000E+0,
5222.168000,3.00000000E+0,
5223.388700,1.00000000E+0,
5224.609400,1.00000000E+0,
5225.83000,0.00000000E+0,
5227.050800,3.00000000E+0,
5228.271500,1.00000000E+0,
5229.492200,0.00000000E+0,
5230.712900,2.00000000E+0,
5231.933600,2.00000000E+0,
5233.154300,4.00000000E+0,
5234.375000,4.00000000E+0,
5235.595700,1.00000000E+0,
5236.816400,1.00000000E+0,
5238.037100,0.00000000E+0,
5239.257800,2.00000000E+0,
5240.478500,1.00000000E+0,
5241.699200,2.00000000E+0,
5242.92000,4.00000000E+0,
5244.140600,0.00000000E+0,
5245.361300,2.00000000E+0,
5246.582000,1.00000000E+0,
5247.802700,1.00000000E+0,
5249.023400,2.00000000E+0,
5250.244100,2.00000000E+0,
5251.464800,3.00000000E+0,
5252.685500,3.00000000E+0,
5253.906300,2.00000000E+0,
5255.127000,1.00000000E+0,
5256.347700,1.00000000E+0,
5257.568400,1.00000000E+0,
5258.789100,1.00000000E+0,
5260.01000,1.00000000E+0,
5261.23000,0.00000000E+0,
5262.451200,1.00000000E+0,
5263.671900,1.00000000E+0,
5264.892600,1.00000000E+0,
5266.113300,0.00000000E+0,
5267.334000,2.00000000E+0,
5268.554700,1.00000000E+0,
5269.775400,1.00000000E+0,
5270.996100,3.00000000E+0,
5272.216800,0.00000000E+0,
5273.437500,3.00000000E+0,
5274.658200,5.00000000E+0,
5275.878900,2.00000000E+0,
5277.1000,1.00000000E+0,
5278.32000,1.00000000E+0,
5279.541000,1.00000000E+0,
5280.761700,1.00000000E+0,
5281.982400,3.00000000E+0,
5283.203100,5.00000000E+0,
5284.423800,2.00000000E+0,
5285.644500,6.00000000E+0,
5286.865200,0.00000000E+0,
5288.085900,1.00000000E+0,
5289.306600,3.00000000E+0,
5290.527300,1.00000000E+0,
5291.748000,2.00000000E+0,
5292.968800,1.00000000E+0,
5294.189500,4.00000000E+0,
5295.41000,1.00000000E+0,
5296.630900,3.00000000E+0,
5297.851600,1.00000000E+0,
5299.072300,0.00000000E+0,
5300.293000,1.00000000E+0,
5301.513700,0.00000000E+0,
5302.734400,1.00000000E+0,
5303.955100,0.00000000E+0,
5305.175800,3.00000000E+0,
5306.396500,2.00000000E+0,
5307.617200,1.00000000E+0,
5308.837900,1.00000000E+0,
5310.058600,2.00000000E+0,
5311.279300,1.00000000E+0,
5312.5000,0.00000000E+0,
5313.720700,2.00000000E+0,
5314.941400,1.00000000E+0,
5316.162100,0.00000000E+0,
5317.382800,0.00000000E+0,
5318.603500,0.00000000E+0,
5319.824200,1.00000000E+0,
5321.044900,1.00000000E+0,
5322.265600,3.00000000E+0,
5323.486300,3.00000000E+0,
5324.707000,0.00000000E+0,
5325.927700,1.00000000E+0,
5327.148400,1.00000000E+0,
5328.369100,0.00000000E+0,
5329.59000,1.00000000E+0,
5330.810500,1.00000000E+0,
5332.031300,5.00000000E+0,
5333.252000,1.00000000E+0,
5334.472700,1.00000000E+0,
5335.693400,3.00000000E+0,
5336.914100,1.00000000E+0,
5338.134800,0.00000000E+0,
5339.355500,0.00000000E+0,
5340.576200,2.00000000E+0,
5341.796900,4.00000000E+0,
5343.017600,3.00000000E+0,
5344.238300,1.00000000E+0,
5345.459000,1.00000000E+0,
5346.68000,1.00000000E+0,
5347.9000,3.00000000E+0,
5349.121100,1.00000000E+0,
5350.341800,3.00000000E+0,
5351.562500,0.00000000E+0,
5352.783200,2.00000000E+0,
5354.003900,2.00000000E+0,
5355.224600,4.00000000E+0,
5356.445300,1.00000000E+0,
5357.666000,1.00000000E+0,
5358.886700,1.00000000E+0,
5360.107400,4.00000000E+0,
5361.328100,0.00000000E+0,
5362.548800,0.00000000E+0,
5363.77000,1.00000000E+0,
5364.99000,2.00000000E+0,
5366.210900,2.00000000E+0,
5367.431600,1.00000000E+0,
5368.652300,1.00000000E+0,
5369.873000,4.00000000E+0,
5371.093800,0.00000000E+0,
5372.314500,0.00000000E+0,
5373.535200,5.00000000E+0,
5374.755900,1.00000000E+0,
5375.976600,3.00000000E+0,
5377.197300,4.00000000E+0,
5378.418000,1.00000000E+0,
5379.638700,3.00000000E+0,
5380.859400,1.00000000E+0,
5382.08000,0.00000000E+0,
5383.300800,0.00000000E+0,
5384.521500,0.00000000E+0,
5385.742200,0.00000000E+0,
5386.962900,2.00000000E+0,
5388.183600,2.00000000E+0,
5389.404300,2.00000000E+0,
5390.625000,4.00000000E+0,
5391.845700,0.00000000E+0,
5393.066400,4.00000000E+0,
5394.287100,0.00000000E+0,
5395.507800,0.00000000E+0,
5396.728500,4.00000000E+0,
5397.949200,1.00000000E+0,
5399.17000,0.00000000E+0,
5400.390600,2.00000000E+0,
5401.611300,1.00000000E+0,
5402.832000,1.00000000E+0,
5404.052700,1.00000000E+0,
5405.273400,0.00000000E+0,
5406.494100,4.00000000E+0,
5407.714800,0.00000000E+0,
5408.935500,3.00000000E+0,
5410.156300,2.00000000E+0,
5411.377000,1.00000000E+0,
5412.597700,3.00000000E+0,
5413.818400,0.00000000E+0,
5415.039100,3.00000000E+0,
5416.26000,1.00000000E+0,
5417.48000,1.00000000E+0,
5418.701200,3.00000000E+0,
5419.921900,2.00000000E+0,
5421.142600,4.00000000E+0,
5422.363300,0.00000000E+0,
5423.584000,1.00000000E+0,
5424.804700,1.00000000E+0,
5426.025400,1.00000000E+0,
5427.246100,2.00000000E+0,
5428.466800,1.00000000E+0,
5429.687500,1.00000000E+0,
5430.908200,1.00000000E+0,
5432.128900,3.00000000E+0,
5433.35000,2.00000000E+0,
5434.57000,1.00000000E+0,
5435.791000,0.00000000E+0,
5437.011700,2.00000000E+0,
5438.232400,1.00000000E+0,
5439.453100,0.00000000E+0,
5440.673800,1.00000000E+0,
5441.894500,3.00000000E+0,
5443.115200,2.00000000E+0,
5444.335900,1.00000000E+0,
5445.556600,2.00000000E+0,
5446.777300,1.00000000E+0,
5447.998000,2.00000000E+0,
5449.218800,3.00000000E+0,
5450.439500,2.00000000E+0,
5451.66000,5.00000000E+0,
5452.880900,6.00000000E+0,
5454.101600,4.00000000E+0,
5455.322300,3.00000000E+0,
5456.543000,1.00000000E+0,
5457.763700,4.00000000E+0,
5458.984400,1.00000000E+0,
5460.205100,1.00000000E+0,
5461.425800,3.00000000E+0,
5462.646500,3.00000000E+0,
5463.867200,2.00000000E+0,
5465.087900,1.00000000E+0,
5466.308600,3.00000000E+0,
5467.529300,0.00000000E+0,
5468.75000,0.00000000E+0,
5469.970700,1.00000000E+0,
5471.191400,2.00000000E+0,
5472.412100,0.00000000E+0,
5473.632800,3.00000000E+0,
5474.853500,0.00000000E+0,
5476.074200,0.00000000E+0,
5477.294900,2.00000000E+0,
5478.515600,2.00000000E+0,
5479.736300,1.00000000E+0,
5480.957000,4.00000000E+0,
5482.177700,1.00000000E+0,
5483.398400,4.00000000E+0,
5484.619100,1.00000000E+0,
5485.84000,1.00000000E+0,
5487.060500,2.00000000E+0,
5488.281300,1.00000000E+0,
5489.502000,3.00000000E+0,
5490.722700,2.00000000E+0,
5491.943400,2.00000000E+0,
5493.164100,3.00000000E+0,
5494.384800,2.00000000E+0,
5495.605500,0.00000000E+0,
5496.826200,1.00000000E+0,
5498.046900,3.00000000E+0,
5499.267600,2.00000000E+0,
5500.488300,1.00000000E+0,
5501.709000,4.00000000E+0,
5502.93000,3.00000000E+0,
5504.15000,2.00000000E+0,
5505.371100,2.00000000E+0,
5506.591800,1.00000000E+0,
5507.812500,1.00000000E+0,
5509.033200,3.00000000E+0,
5510.253900,2.00000000E+0,
5511.474600,4.00000000E+0,
5512.695300,2.00000000E+0,
5513.916000,1.00000000E+0,
5515.136700,1.00000000E+0,
5516.357400,1.00000000E+0,
5517.578100,2.00000000E+0,
5518.798800,1.00000000E+0,
5520.02000,2.00000000E+0,
5521.24000,1.00000000E+0,
5522.460900,2.00000000E+0,
5523.681600,0.00000000E+0,
5524.902300,3.00000000E+0,
5526.123000,3.00000000E+0,
5527.343800,2.00000000E+0,
5528.564500,3.00000000E+0,
5529.785200,1.00000000E+0,
5531.005900,1.00000000E+0,
5532.226600,0.00000000E+0,
5533.447300,2.00000000E+0,
5534.668000,2.00000000E+0,
5535.888700,5.00000000E+0,
5537.109400,1.00000000E+0,
5538.33000,1.00000000E+0,
5539.550800,1.00000000E+0,
5540.771500,0.00000000E+0,
5541.992200,2.00000000E+0,
5543.212900,1.00000000E+0,
5544.433600,1.00000000E+0,
5545.654300,0.00000000E+0,
5546.875000,1.00000000E+0,
5548.095700,1.00000000E+0,
5549.316400,2.00000000E+0,
5550.537100,2.00000000E+0,
5551.757800,3.00000000E+0,
5552.978500,1.00000000E+0,
5554.199200,2.00000000E+0,
5555.42000,3.00000000E+0,
5556.640600,0.00000000E+0,
5557.861300,3.00000000E+0,
5559.082000,2.00000000E+0,
5560.302700,1.00000000E+0,
5561.523400,1.00000000E+0,
5562.744100,0.00000000E+0,
5563.964800,2.00000000E+0,
5565.185500,2.00000000E+0,
5566.406300,4.00000000E+0,
5567.627000,4.00000000E+0,
5568.847700,2.00000000E+0,
5570.068400,4.00000000E+0,
5571.289100,1.00000000E+0,
5572.51000,3.00000000E+0,
5573.73000,0.00000000E+0,
5574.951200,0.00000000E+0,
5576.171900,1.00000000E+0,
5577.392600,3.00000000E+0,
5578.613300,0.00000000E+0,
5579.834000,2.00000000E+0,
5581.054700,1.00000000E+0,
5582.275400,1.00000000E+0,
5583.496100,3.00000000E+0,
5584.716800,2.00000000E+0,
5585.937500,2.00000000E+0,
5587.158200,3.00000000E+0,
5588.378900,2.00000000E+0,
5589.6000,2.00000000E+0,
5590.82000,4.00000000E+0,
5592.041000,6.00000000E+0,
5593.261700,2.00000000E+0,
5594.482400,0.00000000E+0,
5595.703100,3.00000000E+0,
5596.923800,2.00000000E+0,
5598.144500,0.00000000E+0,
5599.365200,0.00000000E+0,
5600.585900,2.00000000E+0,
5601.806600,2.00000000E+0,
5603.027300,2.00000000E+0,
5604.248000,1.00000000E+0,
5605.468800,1.00000000E+0,
5606.689500,1.00000000E+0,
5607.91000,1.00000000E+0,
5609.130900,2.00000000E+0,
5610.351600,3.00000000E+0,
5611.572300,1.00000000E+0,
5612.793000,4.00000000E+0,
5614.013700,3.00000000E+0,
5615.234400,0.00000000E+0,
5616.455100,2.00000000E+0,
5617.675800,3.00000000E+0,
5618.896500,2.00000000E+0,
5620.117200,2.00000000E+0,
5621.337900,2.00000000E+0,
5622.558600,3.00000000E+0,
5623.779300,0.00000000E+0,
5625.000,0.00000000E+0,
5626.220700,5.00000000E+0,
5627.441400,1.00000000E+0,
5628.662100,0.00000000E+0,
5629.882800,1.00000000E+0,
5631.103500,1.00000000E+0,
5632.324200,2.00000000E+0,
5633.544900,3.00000000E+0,
5634.765600,2.00000000E+0,
5635.986300,3.00000000E+0,
5637.207000,3.00000000E+0,
5638.427700,1.00000000E+0,
5639.648400,1.00000000E+0,
5640.869100,1.00000000E+0,
5642.09000,2.00000000E+0,
5643.310500,2.00000000E+0,
5644.531300,3.00000000E+0,
5645.752000,2.00000000E+0,
5646.972700,3.00000000E+0,
5648.193400,2.00000000E+0,
5649.414100,6.00000000E+0,
5650.634800,2.00000000E+0,
5651.855500,2.00000000E+0,
5653.076200,2.00000000E+0,
5654.296900,0.00000000E+0,
5655.517600,2.00000000E+0,
5656.738300,1.00000000E+0,
5657.959000,4.00000000E+0,
5659.18000,1.00000000E+0,
5660.4000,0.00000000E+0,
5661.621100,3.00000000E+0,
5662.841800,5.00000000E+0,
5664.062500,0.00000000E+0,
5665.283200,0.00000000E+0,
5666.503900,3.00000000E+0,
5667.724600,2.00000000E+0,
5668.945300,0.00000000E+0,
5670.166000,1.00000000E+0,
5671.386700,1.00000000E+0,
5672.607400,0.00000000E+0,
5673.828100,4.00000000E+0,
5675.048800,1.00000000E+0,
5676.27000,2.00000000E+0,
5677.49000,0.00000000E+0,
5678.710900,1.00000000E+0,
5679.931600,2.00000000E+0,
5681.152300,2.00000000E+0,
5682.373000,0.00000000E+0,
5683.593800,3.00000000E+0,
5684.814500,0.00000000E+0,
5686.035200,1.00000000E+0,
5687.255900,2.00000000E+0,
5688.476600,1.00000000E+0,
5689.697300,2.00000000E+0,
5690.918000,3.00000000E+0,
5692.138700,6.00000000E+0,
5693.359400,3.00000000E+0,
5694.58000,0.00000000E+0,
5695.800800,1.00000000E+0,
5697.021500,1.00000000E+0,
5698.242200,2.00000000E+0,
5699.462900,0.00000000E+0,
5700.683600,1.00000000E+0,
5701.904300,2.00000000E+0,
5703.125000,1.00000000E+0,
5704.345700,3.00000000E+0,
5705.566400,1.00000000E+0,
5706.787100,2.00000000E+0,
5708.007800,2.00000000E+0,
5709.228500,1.00000000E+0,
5710.449200,2.00000000E+0,
5711.67000,1.00000000E+0,
5712.890600,0.00000000E+0,
5714.111300,1.00000000E+0,
5715.332000,1.00000000E+0,
5716.552700,6.00000000E+0,
5717.773400,1.00000000E+0,
5718.994100,1.00000000E+0,
5720.214800,0.00000000E+0,
5721.435500,3.00000000E+0,
5722.656300,0.00000000E+0,
5723.877000,1.00000000E+0,
5725.097700,2.00000000E+0,
5726.318400,0.00000000E+0,
5727.539100,4.00000000E+0,
5728.76000,2.00000000E+0,
5729.98000,3.00000000E+0,
5731.201200,4.00000000E+0,
5732.421900,0.00000000E+0,
5733.642600,2.00000000E+0,
5734.863300,2.00000000E+0,
5736.084000,5.00000000E+0,
5737.304700,2.00000000E+0,
5738.525400,0.00000000E+0,
5739.746100,1.00000000E+0,
5740.966800,1.00000000E+0,
5742.187500,1.00000000E+0,
5743.408200,4.00000000E+0,
5744.628900,2.00000000E+0,
5745.85000,3.00000000E+0,
5747.07000,4.00000000E+0,
5748.291000,2.00000000E+0,
5749.511700,0.00000000E+0,
5750.732400,1.00000000E+0,
5751.953100,2.00000000E+0,
5753.173800,1.00000000E+0,
5754.394500,2.00000000E+0,
5755.615200,3.00000000E+0,
5756.835900,2.00000000E+0,
5758.056600,1.00000000E+0,
5759.277300,2.00000000E+0,
5760.498000,3.00000000E+0,
5761.718800,0.00000000E+0,
5762.939500,1.00000000E+0,
5764.16000,1.00000000E+0,
5765.380900,4.00000000E+0,
5766.601600,1.00000000E+0,
5767.822300,1.00000000E+0,
5769.043000,1.00000000E+0,
5770.263700,1.00000000E+0,
5771.484400,1.00000000E+0,
5772.705100,0.00000000E+0,
5773.925800,1.00000000E+0,
5775.146500,0.00000000E+0,
5776.367200,3.00000000E+0,
5777.587900,3.00000000E+0,
5778.808600,2.00000000E+0,
5780.029300,3.00000000E+0,
5781.25000,3.00000000E+0,
5782.470700,2.00000000E+0,
5783.691400,1.00000000E+0,
5784.912100,1.00000000E+0,
5786.132800,1.00000000E+0,
5787.353500,2.00000000E+0,
5788.574200,3.00000000E+0,
5789.794900,2.00000000E+0,
5791.015600,0.00000000E+0,
5792.236300,1.00000000E+0,
5793.457000,2.00000000E+0,
5794.677700,1.00000000E+0,
5795.898400,0.00000000E+0,
5797.119100,0.00000000E+0,
5798.34000,3.00000000E+0,
5799.560500,3.00000000E+0,
5800.781300,4.00000000E+0,
5802.002000,3.00000000E+0,
5803.222700,1.00000000E+0,
5804.443400,2.00000000E+0,
5805.664100,2.00000000E+0,
5806.884800,3.00000000E+0,
5808.105500,2.00000000E+0,
5809.326200,3.00000000E+0,
5810.546900,0.00000000E+0,
5811.767600,3.00000000E+0,
5812.988300,1.00000000E+0,
5814.209000,0.00000000E+0,
5815.43000,3.00000000E+0,
5816.65000,3.00000000E+0,
5817.871100,1.00000000E+0,
5819.091800,2.00000000E+0,
5820.312500,3.00000000E+0,
5821.533200,2.00000000E+0,
5822.753900,0.00000000E+0,
5823.974600,3.00000000E+0,
5825.195300,2.00000000E+0,
5826.416000,2.00000000E+0,
5827.636700,1.00000000E+0,
5828.857400,0.00000000E+0,
5830.078100,1.00000000E+0,
5831.298800,3.00000000E+0,
5832.52000,2.00000000E+0,
5833.74000,2.00000000E+0,
5834.960900,3.00000000E+0,
5836.181600,2.00000000E+0,
5837.402300,1.00000000E+0,
5838.623000,1.00000000E+0,
5839.843800,1.00000000E+0,
5841.064500,2.00000000E+0,
5842.285200,2.00000000E+0,
5843.505900,1.00000000E+0,
5844.726600,2.00000000E+0,
5845.947300,0.00000000E+0,
5847.168000,0.00000000E+0,
5848.388700,0.00000000E+0,
5849.609400,3.00000000E+0,
5850.83000,7.00000000E+0,
5852.050800,0.00000000E+0,
5853.271500,1.00000000E+0,
5854.492200,1.00000000E+0,
5855.712900,1.00000000E+0,
5856.933600,2.00000000E+0,
5858.154300,3.00000000E+0,
